Temp (c),Elevation,Time_observation,timestamp_climate,selected,number,true.positive,positivity.level,actual,notes,validator,Selection,View,Channel,Begin.Time,End.Time,Low.Freq,High.Freq,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset
20.614,9001000,20240205_123000,2024-02-05 12:30:00,FALSE,4001,NA,NA,,,Eliza,958,Spectrogram 1,1,201,204,0,15000,Green Warbler,grnwar1,0.6586,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_123000.WAV,201
20.614,9001000,20240205_123000,2024-02-05 12:30:00,FALSE,4002,NA,NA,,,Eliza,959,Spectrogram 1,1,204,207,0,15000,Green Warbler,grnwar1,0.7232,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_123000.WAV,204
20.614,9001000,20240205_123000,2024-02-05 12:30:00,FALSE,4003,NA,NA,,,Eliza,960,Spectrogram 1,1,258,261,0,15000,Green Warbler,grnwar1,0.7717,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_123000.WAV,258
20.614,9001000,20240205_123000,2024-02-05 12:30:00,FALSE,4004,NA,NA,,,Eliza,961,Spectrogram 1,1,270,273,0,15000,Green Warbler,grnwar1,0.516,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_123000.WAV,270
20.614,9001000,20240205_123000,2024-02-05 12:30:00,FALSE,4005,NA,NA,,,Eliza,962,Spectrogram 1,1,276,279,0,15000,Green Warbler,grnwar1,0.6614,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_123000.WAV,276
20.614,9001000,20240205_133000,2024-02-05 13:30:00,TRUE,4006,TRUE,1,Green,,Eliza,963,Spectrogram 1,1,3,6,0,15000,Green Warbler,grnwar1,0.5545,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,3
20.614,9001000,20240205_133000,2024-02-05 13:30:00,FALSE,4007,NA,NA,,,Eliza,964,Spectrogram 1,1,12,15,0,15000,Green Warbler,grnwar1,0.8926,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,12
20.614,9001000,20240205_133000,2024-02-05 13:30:00,FALSE,4008,NA,NA,,,Eliza,965,Spectrogram 1,1,15,18,0,15000,Green Warbler,grnwar1,0.7509,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,15
20.614,9001000,20240205_133000,2024-02-05 13:30:00,FALSE,4009,NA,NA,,,Eliza,966,Spectrogram 1,1,39,42,0,15000,Green Warbler,grnwar1,0.5276,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,39
20.614,9001000,20240205_133000,2024-02-05 13:30:00,TRUE,4010,TRUE,1,Green,,Eliza,967,Spectrogram 1,1,42,45,0,15000,Green Warbler,grnwar1,0.6183,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,42
20.614,9001000,20240205_133000,2024-02-05 13:30:00,FALSE,4011,NA,NA,,,Eliza,968,Spectrogram 1,1,60,63,0,15000,Green Warbler,grnwar1,0.6883,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,60
20.614,9001000,20240205_133000,2024-02-05 13:30:00,FALSE,4012,NA,NA,,,Eliza,969,Spectrogram 1,1,156,159,0,15000,Green Warbler,grnwar1,0.7969,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,156
20.614,9001000,20240205_133000,2024-02-05 13:30:00,FALSE,4013,NA,NA,,,Eliza,970,Spectrogram 1,1,243,246,0,15000,Green Warbler,grnwar1,0.5034,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,243
20.614,9001000,20240205_133000,2024-02-05 13:30:00,FALSE,4014,NA,NA,,,Eliza,971,Spectrogram 1,1,294,297,0,15000,Green Warbler,grnwar1,0.5273,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_133000.WAV,294
20.614,9001000,20240205_173000,2024-02-05 17:30:00,FALSE,4058,NA,NA,,,Eliza,1015,Spectrogram 1,1,150,153,0,15000,Green Warbler,grnwar1,0.6023,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_173000.WAV,150
20.614,9001000,20240205_173000,2024-02-05 17:30:00,FALSE,4067,NA,NA,,,Eliza,1024,Spectrogram 1,1,210,213,0,15000,Green Warbler,grnwar1,0.645,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240205_173000.WAV,210
20.614,9001000,20240206_073000,2024-02-06 07:30:00,FALSE,4068,NA,NA,,,Eliza,1025,Spectrogram 1,1,174,177,0,15000,Green Warbler,grnwar1,0.6105,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_073000.WAV,174
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4070,NA,NA,,,Eliza,1027,Spectrogram 1,1,54,57,0,15000,Green Warbler,grnwar1,0.6525,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,54
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4071,NA,NA,,,Eliza,1028,Spectrogram 1,1,105,108,0,15000,Green Warbler,grnwar1,0.6425,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,105
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4072,NA,NA,,,Eliza,1029,Spectrogram 1,1,108,111,0,15000,Green Warbler,grnwar1,0.6394,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,108
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4073,NA,NA,,,Eliza,1030,Spectrogram 1,1,111,114,0,15000,Green Warbler,grnwar1,0.6684,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,111
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4074,NA,NA,,,Eliza,1031,Spectrogram 1,1,117,120,0,15000,Green Warbler,grnwar1,0.6138,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,117
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4075,NA,NA,,,Eliza,1032,Spectrogram 1,1,120,123,0,15000,Green Warbler,grnwar1,0.8318,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,120
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4076,NA,NA,,,Eliza,1033,Spectrogram 1,1,123,126,0,15000,Green Warbler,grnwar1,0.6495,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,123
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4077,NA,NA,,,Eliza,1034,Spectrogram 1,1,126,129,0,15000,Green Warbler,grnwar1,0.547,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,126
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4078,NA,NA,,,Eliza,1035,Spectrogram 1,1,129,132,0,15000,Green Warbler,grnwar1,0.8192,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,129
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4079,NA,NA,,,Eliza,1036,Spectrogram 1,1,132,135,0,15000,Green Warbler,grnwar1,0.6822,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,132
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4080,NA,NA,,,Eliza,1037,Spectrogram 1,1,138,141,0,15000,Green Warbler,grnwar1,0.9146,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,138
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4081,NA,NA,,,Eliza,1038,Spectrogram 1,1,141,144,0,15000,Green Warbler,grnwar1,0.9106,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,141
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4082,NA,NA,,,Eliza,1039,Spectrogram 1,1,144,147,0,15000,Green Warbler,grnwar1,0.803,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,144
20.614,9001000,20240206_083000,2024-02-06 08:30:00,TRUE,4083,TRUE,1,Green,,Eliza,1040,Spectrogram 1,1,147,150,0,15000,Green Warbler,grnwar1,0.6777,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,147
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4084,NA,NA,,,Eliza,1041,Spectrogram 1,1,150,153,0,15000,Green Warbler,grnwar1,0.7287,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,150
20.614,9001000,20240206_083000,2024-02-06 08:30:00,TRUE,4085,TRUE,1,Green,,Eliza,1042,Spectrogram 1,1,153,156,0,15000,Green Warbler,grnwar1,0.5489,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,153
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4086,NA,NA,,,Eliza,1043,Spectrogram 1,1,159,162,0,15000,Green Warbler,grnwar1,0.6125,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,159
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4087,NA,NA,,,Eliza,1044,Spectrogram 1,1,162,165,0,15000,Green Warbler,grnwar1,0.7436,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,162
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4088,NA,NA,,,Eliza,1045,Spectrogram 1,1,165,168,0,15000,Green Warbler,grnwar1,0.8111,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,165
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4089,NA,NA,,,Eliza,1046,Spectrogram 1,1,168,171,0,15000,Green Warbler,grnwar1,0.8654,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,168
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4090,NA,NA,,,Eliza,1047,Spectrogram 1,1,171,174,0,15000,Green Warbler,grnwar1,0.8596,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,171
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4091,NA,NA,,,Eliza,1048,Spectrogram 1,1,174,177,0,15000,Green Warbler,grnwar1,0.9486,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,174
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4092,NA,NA,,,Eliza,1049,Spectrogram 1,1,177,180,0,15000,Green Warbler,grnwar1,0.9681,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,177
20.614,9001000,20240206_083000,2024-02-06 08:30:00,TRUE,4093,TRUE,1,Green,,Eliza,1050,Spectrogram 1,1,180,183,0,15000,Green Warbler,grnwar1,0.8161,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,180
20.614,9001000,20240206_083000,2024-02-06 08:30:00,TRUE,4094,TRUE,1,Green,,Eliza,1051,Spectrogram 1,1,183,186,0,15000,Green Warbler,grnwar1,0.9533,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,183
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4095,NA,NA,,,Eliza,1052,Spectrogram 1,1,186,189,0,15000,Green Warbler,grnwar1,0.7214,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,186
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4096,NA,NA,,,Eliza,1053,Spectrogram 1,1,189,192,0,15000,Green Warbler,grnwar1,0.5532,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,189
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4097,NA,NA,,,Eliza,1054,Spectrogram 1,1,192,195,0,15000,Green Warbler,grnwar1,0.783,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,192
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4098,NA,NA,,,Eliza,1055,Spectrogram 1,1,195,198,0,15000,Green Warbler,grnwar1,0.8491,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,195
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4099,NA,NA,,,Eliza,1056,Spectrogram 1,1,198,201,0,15000,Green Warbler,grnwar1,0.8687,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,198
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4100,NA,NA,,,Eliza,1057,Spectrogram 1,1,201,204,0,15000,Green Warbler,grnwar1,0.5137,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,201
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4101,NA,NA,,,Eliza,1058,Spectrogram 1,1,204,207,0,15000,Green Warbler,grnwar1,0.7123,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,204
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4102,NA,NA,,,Eliza,1059,Spectrogram 1,1,207,210,0,15000,Green Warbler,grnwar1,0.9039,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,207
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4103,NA,NA,,,Eliza,1060,Spectrogram 1,1,210,213,0,15000,Green Warbler,grnwar1,0.5849,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,210
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4104,NA,NA,,,Eliza,1061,Spectrogram 1,1,213,216,0,15000,Green Warbler,grnwar1,0.7916,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,213
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4105,NA,NA,,,Eliza,1062,Spectrogram 1,1,216,219,0,15000,Green Warbler,grnwar1,0.926,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,216
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4106,NA,NA,,,Eliza,1063,Spectrogram 1,1,219,222,0,15000,Green Warbler,grnwar1,0.8524,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,219
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4107,NA,NA,,,Eliza,1064,Spectrogram 1,1,222,225,0,15000,Green Warbler,grnwar1,0.882,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,222
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4108,NA,NA,,,Eliza,1065,Spectrogram 1,1,225,228,0,15000,Green Warbler,grnwar1,0.553,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,225
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4109,NA,NA,,,Eliza,1066,Spectrogram 1,1,228,231,0,15000,Green Warbler,grnwar1,0.7182,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,228
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4110,NA,NA,,,Eliza,1067,Spectrogram 1,1,231,234,0,15000,Green Warbler,grnwar1,0.6166,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,231
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4111,NA,NA,,,Eliza,1068,Spectrogram 1,1,237,240,0,15000,Green Warbler,grnwar1,0.5998,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,237
20.614,9001000,20240206_083000,2024-02-06 08:30:00,FALSE,4112,NA,NA,,,Eliza,1069,Spectrogram 1,1,240,243,0,15000,Green Warbler,grnwar1,0.7572,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_083000.WAV,240
20.614,9001000,20240206_123000,2024-02-06 12:30:00,FALSE,4133,NA,NA,,,Eliza,1090,Spectrogram 1,1,6,9,0,15000,Green Warbler,grnwar1,0.6877,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_123000.WAV,6
20.614,9001000,20240206_123000,2024-02-06 12:30:00,FALSE,4138,NA,NA,,,Eliza,1095,Spectrogram 1,1,27,30,0,15000,Green Warbler,grnwar1,0.5597,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_123000.WAV,27
20.614,9001000,20240206_123000,2024-02-06 12:30:00,FALSE,4163,NA,NA,,,Eliza,1120,Spectrogram 1,1,135,138,0,15000,Green Warbler,grnwar1,0.7339,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_123000.WAV,135
20.614,9001000,20240206_123000,2024-02-06 12:30:00,FALSE,4178,NA,NA,,,Eliza,1135,Spectrogram 1,1,243,246,0,15000,Green Warbler,grnwar1,0.5015,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_123000.WAV,243
20.614,9001000,20240206_133000,2024-02-06 13:30:00,FALSE,4179,NA,NA,,,Eliza,1136,Spectrogram 1,1,234,237,0,15000,Green Warbler,grnwar1,0.701,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_133000.WAV,234
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4180,NA,NA,,,Eliza,1137,Spectrogram 1,1,138,141,0,15000,Green Warbler,grnwar1,0.5167,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,138
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4181,NA,NA,,,Eliza,1138,Spectrogram 1,1,213,216,0,15000,Green Warbler,grnwar1,0.8819,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,213
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4182,NA,NA,,,Eliza,1139,Spectrogram 1,1,216,219,0,15000,Green Warbler,grnwar1,0.8453,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,216
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4183,NA,NA,,,Eliza,1140,Spectrogram 1,1,219,222,0,15000,Green Warbler,grnwar1,0.9321,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,219
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4184,NA,NA,,,Eliza,1141,Spectrogram 1,1,222,225,0,15000,Green Warbler,grnwar1,0.5592,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,222
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4185,NA,NA,,,Eliza,1142,Spectrogram 1,1,237,240,0,15000,Green Warbler,grnwar1,0.544,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,237
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4186,NA,NA,,,Eliza,1143,Spectrogram 1,1,240,243,0,15000,Green Warbler,grnwar1,0.5472,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,240
20.614,9001000,20240206_143000,2024-02-06 14:30:00,FALSE,4187,NA,NA,,,Eliza,1144,Spectrogram 1,1,246,249,0,15000,Green Warbler,grnwar1,0.5641,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_143000.WAV,246
20.614,9001000,20240206_153000,2024-02-06 15:30:00,FALSE,4188,NA,NA,,,Eliza,1145,Spectrogram 1,1,261,264,0,15000,Green Warbler,grnwar1,0.7912,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_153000.WAV,261
20.614,9001000,20240206_153000,2024-02-06 15:30:00,FALSE,4189,NA,NA,,,Eliza,1146,Spectrogram 1,1,267,270,0,15000,Green Warbler,grnwar1,0.6232,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_153000.WAV,267
20.614,9001000,20240206_173000,2024-02-06 17:30:00,FALSE,4190,NA,NA,,,Eliza,1147,Spectrogram 1,1,264,267,0,15000,Green Warbler,grnwar1,0.8626,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_173000.WAV,264
20.614,9001000,20240206_173000,2024-02-06 17:30:00,FALSE,4191,NA,NA,,,Eliza,1148,Spectrogram 1,1,270,273,0,15000,Green Warbler,grnwar1,0.7079,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_173000.WAV,270
20.614,9001000,20240206_173000,2024-02-06 17:30:00,FALSE,4192,NA,NA,,,Eliza,1149,Spectrogram 1,1,273,276,0,15000,Green Warbler,grnwar1,0.8076,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_173000.WAV,273
20.614,9001000,20240206_173000,2024-02-06 17:30:00,TRUE,4193,TRUE,1,Green,,Eliza,1150,Spectrogram 1,1,279,282,0,15000,Green Warbler,grnwar1,0.6595,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240206_173000.WAV,279
18.112,9001000,20240207_073000,2024-02-07 07:30:00,FALSE,4194,NA,NA,,,Eliza,1151,Spectrogram 1,1,177,180,0,15000,Green Warbler,grnwar1,0.7732,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_073000.WAV,177
18.112,9001000,20240207_073000,2024-02-07 07:30:00,FALSE,4195,NA,NA,,,Eliza,1152,Spectrogram 1,1,183,186,0,15000,Green Warbler,grnwar1,0.6196,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_073000.WAV,183
18.112,9001000,20240207_073000,2024-02-07 07:30:00,FALSE,4196,NA,NA,,,Eliza,1153,Spectrogram 1,1,189,192,0,15000,Green Warbler,grnwar1,0.8284,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_073000.WAV,189
18.112,9001000,20240207_073000,2024-02-07 07:30:00,FALSE,4197,NA,NA,,,Eliza,1154,Spectrogram 1,1,228,231,0,15000,Green Warbler,grnwar1,0.7323,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_073000.WAV,228
18.112,9001000,20240207_073000,2024-02-07 07:30:00,FALSE,4198,NA,NA,,,Eliza,1155,Spectrogram 1,1,258,261,0,15000,Green Warbler,grnwar1,0.7415,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_073000.WAV,258
18.112,9001000,20240207_093000,2024-02-07 09:30:00,TRUE,4201,FALSE,0,Greenish,,Eliza,1158,Spectrogram 1,1,105,108,0,15000,Green Warbler,grnwar1,0.517,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_093000.WAV,105
18.112,9001000,20240207_093000,2024-02-07 09:30:00,FALSE,4206,NA,NA,,,Eliza,1163,Spectrogram 1,1,138,141,0,15000,Green Warbler,grnwar1,0.6872,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_093000.WAV,138
18.112,9001000,20240207_093000,2024-02-07 09:30:00,FALSE,4207,NA,NA,,,Eliza,1164,Spectrogram 1,1,141,144,0,15000,Green Warbler,grnwar1,0.7875,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240207_093000.WAV,141
